Shoe,Colorway,Date,Player,Min,Points,Rebounds,Assists,Steals,Blocks
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-18,Giampaolo Ricci,16,2,3,0,0,0
Nike Book 1,Nike Book 1,2025-03-18,TJ Shorts,29,24,6,10,2,1
Nike Book 1,Nike Book 1,2025-03-18,Mikael Jantunen,20,8,2,2,1,1
Nike Book 1,Nike Book 1 Sedona,2025-03-18,Jaylon Tyson,1,0,0,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-18,Ty Jerome,19,10,0,4,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-18,Jusuf Nurkic,16,11,2,0,0,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-18,Garrison Mathews,9,6,2,1,0,1
Nike Book 1,Nike Book 1 Flagstaff,2025-03-18,Mouhamed Gueye,23,4,3,1,2,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-17,Devin Vassell,33,17,8,2,0,1
Nike Book 1,Nike Book 1,2025-03-17,Devin Booker,32,27,4,6,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-17,Damion Lee,5,2,0,1,0,0
Nike Book 1,Nike Book 1 Sedona,2025-03-17,Mitchell Robinson,23,10,9,1,2,2
Nike Book 1,Nike Book 1 Sedona,2025-03-17,Miles McBride,29,10,2,3,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-17,Ben Sheppard,29,3,6,6,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-17,Enrique Freeman,0,2,0,0,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-17,Chuma Okeke,17,2,3,1,1,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-17,Kevin Huerter,35,17,9,2,1,1
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-16,Ty Jerome,24,12,1,1,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-16,Cory Joseph,24,3,3,4,3,0
Nike Book 1,Nike Book 1,2025-03-16,Franz Wagner,35,22,8,2,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-16,Chuma Okeke,15,5,4,1,1,0
Nike Book 1,Nike Book 1,2025-03-16,Devin Booker,39,19,6,11,1,0
Nike Book 1,Nike Book 1,2025-03-16,Royce O'Neale,21,10,5,1,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-16,Mouhamed Gueye,16,2,2,1,0,3
Nike Book 1,Nike Book 1 Black Label,2025-03-16,Cam Christie,7,0,0,2,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-16,Jusuf Nurkic,12,4,5,0,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-15,Ben Sheppard,11,0,2,1,0,0
Nike Book 1,Nike Book 1,2025-03-15,Christian Braun,34,9,3,4,3,0
Nike Book 1,Nike Book 1 Sedona,2025-03-15,Devin Vassell,35,22,5,1,3,0
Nike Book 1,Nike Book 1 Sedona,2025-03-15,Miles McBride,37,19,5,4,0,1
Nike Book 1,Nike Book 1 Black Label,2025-03-15,Mitchell Robinson,16,2,5,0,0,1
Nike Book 1,Nike Book 1 Halloween,2025-03-14,Derek Willis,4,0,3,0,0,0
Nike Book 1,Nike Book 1 Halloween,2025-03-14,Darius Thompson,21,2,2,2,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-14,Youssoupha Fall,2,0,1,0,0,0
Nike Book 1,Nike Book 1 Halloween,2025-03-14,Dame Sarr,4,0,1,1,0,0
Nike Book 1,Nike Book 1 Sunset,2025-03-14,Tyrique Jones,22,7,9,1,1,0
Nike Book 1,Nike Book 1 Python,2025-03-14,Cedi Osman,23,13,2,0,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-14,Ben Sheppard,16,2,4,1,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-14,Payton Pritchard,27,11,3,0,3,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-14,Mouhamed Gueye,11,5,4,0,0,1
Nike Book 1,Nike Book 1,2025-03-14,Royce O'Neale,20,9,3,1,2,0
Nike Book 1,Nike Book 1,2025-03-14,Devin Booker,37,22,4,13,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-03-14,Ben Simmons,17,2,2,4,2,0
Nike Book 1,Nike Book 1 Sunrise,2025-03-14,Cam Christie,2,2,1,1,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-14,Devin Vassell,31,22,3,3,1,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-14,Jusuf Nurkic,12,14,3,1,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-14,Anthony Black,20,6,4,2,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-14,Cory Joseph,28,8,3,3,1,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-14,Franz Wagner,34,16,4,4,1,0
Nike Book 1,Nike Book 1 Black Label,2025-03-14,Alex Len,11,2,5,1,0,0
Nike Book 1,Nike Book 1,2025-03-14,Christian Braun,34,22,5,6,1,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-14,Jaylon Tyson,3,2,1,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-14,Ty Jerome,16,12,2,5,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-13,Khalifa Diop,25,13,8,1,0,1
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-13,Roman Sorkin,29,18,7,1,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-13,Tornike Shengelia,22,8,7,1,1,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-13,Kevin Huerter,32,18,9,3,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-13,Franz Wagner,35,27,6,5,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-13,Cory Joseph,29,12,6,3,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-13,Anthony Black,18,6,1,2,1,1
Nike Book 1,Nike Book 1 Flagstaff,2025-03-13,Giampaolo Ricci,8,0,1,0,1,0
Nike Book 1,Nike Book 1 Haven,2025-03-13,Deividas Sirvydis,12,6,2,0,0,0
Nike Book 1,Nike Book 1 Sunrise,2025-03-13,Nadir Hifi,25,17,4,2,2,0
Nike Book 1,Nike Book 1 Sunrise,2025-03-13,TJ Shorts,27,21,2,4,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-13,Nikola Mirotic,28,19,7,2,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-13,Ousmane Diop,1,0,0,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-13,Alex Len,19,2,3,1,0,0
Nike Book 1,Nike Book 1 Sunrise,2025-03-12,Josh Minott,4,0,3,0,0,0
Nike Book 1,Nike Book 1 Sedona,2025-03-12,Miles McBride,38,11,1,5,4,2
Nike Book 1,Nike Book 1 Black Label,2025-03-12,Mitchell Robinson,18,3,4,1,2,2
Nike Book 1,Nike Book 1,2025-03-12,Devin Booker,37,19,3,4,0,0
Nike Book 1,Nike Book 1 Sedona,2025-03-12,Damion Lee,1,3,0,0,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-12,Garrett Temple,22,8,2,8,1,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-12,Payton Pritchard,24,8,1,1,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-12,Mouhamed Gueye,14,6,3,1,2,2
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-12,Jusuf Nurkic,10,2,5,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-12,Devin Vassell,33,16,10,6,2,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-11,Ben Sheppard,14,0,1,1,1,0
Nike Book 1,Nike Book 1,2025-03-11,Andrew Nembhard,28,12,2,3,1,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-10,Garrett Temple,8,0,2,2,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-10,Jusuf Nurkic,10,6,2,0,1,0
Nike Book 1,Nike Book 1 Black Label,2025-03-10,Alex Len,13,0,2,2,0,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-10,Payton Pritchard,25,8,1,3,2,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-10,Keaton Wallace,30,7,2,6,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-10,Mouhamed Gueye,21,14,7,2,1,2
Nike Book 1,Nike Book 1 Black Label,2025-03-10,Mitchell Robinson,15,2,5,1,4,0
Nike Book 1,Nike Book 1 Sedona,2025-03-10,Miles McBride,31,21,3,7,2,0
Nike Book 1,Nike Book 1 Black Label,2025-03-10,Devin Vassell,34,24,4,3,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-10,Ben Sheppard,19,12,2,3,1,0
Nike Book 1,Nike Book 1,2025-03-10,Andrew Nembhard,21,8,3,3,3,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-10,Kevin Huerter,34,13,4,1,3,1
Nike Book 1,Nike Book 1,2025-03-10,Franz Wagner,33,15,7,5,2,0
Nike Book 1,Nike Book 1,2025-03-10,Devin Booker,40,26,9,6,1,0
Nike Book 1,Nike Book 1 Hike,2025-03-09,Kenrich Williams,3,0,0,0,0,0
Nike Book 1,Nike Book 1,2025-03-09,Devin Booker,37,24,3,6,1,0
Nike Book 1,Nike Book 1 Black Label,2025-03-09,Trey Murphy III,36,27,5,2,0,2
Nike Book 1,Nike Book 1 Sedona,2025-03-09,Jaylon Tyson,3,0,0,1,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-09,Ty Jerome,18,9,1,1,1,0
Nike Book 1,Nike Book 1 Black Label,2025-03-09,Devin Vassell,32,13,4,2,2,1
Nike Book 1,Nike Book 1 Sunrise,2025-03-09,Josh Minott,2,3,0,0,1,1
Nike Book 1,Nike Book 1,2025-03-08,Franz Wagner,37,18,7,5,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-08,Payton Pritchard,22,3,2,2,0,2
Nike Book 1,Nike Book 1 Black Label,2025-03-08,Trey Murphy III,31,13,5,2,0,1
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-08,Keaton Wallace,2,0,0,0,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-08,Mouhamed Gueye,22,6,0,2,1,2
Nike Book 1,Nike Book 1,2025-03-08,Andrew Nembhard,31,11,5,12,3,0
Nike Book 1,Nike Book 1 Halloween,2025-03-07,Dame Sarr,8,3,1,0,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-07,Ante Zizic,16,5,2,1,0,0
Nike Book 1,Nike Book 1 Halloween,2025-03-07,Darius Thompson,25,8,2,4,1,0
Nike Book 1,Nike Book 1 Halloween,2025-03-07,Tarik Black,4,5,1,0,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-07,Tornike Shengelia,23,17,5,3,1,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-07,Roman Sorkin,29,15,2,3,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-07,Jusuf Nurkic,28,12,15,5,1,1
Nike Book 1,Nike Book 1 Python,2025-03-07,Max Strus,21,3,3,1,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-07,Ty Jerome,17,6,5,3,0,0
Nike Book 1,Nike Book 1 Sunset,2025-03-07,Garrett Temple,9,0,1,0,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-07,Tyrique Jones,17,5,2,0,1,1
Nike Book 1,Nike Book 1 Sedona,2025-03-07,Miles McBride,33,7,2,6,1,0
Nike Book 1,Nike Book 1,2025-03-07,Devin Booker,43,34,6,7,2,0
Nike Book 1,Nike Book 1 Sunset,2025-03-07,Mason Jones,1,0,0,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-07,Devin Vassell,33,10,2,3,3,2
Nike Book 1,Nike Book 1 Haven,2025-03-06,Eli Ndiaye,2,0,0,0,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-06,Khalifa Diop,11,2,0,0,1,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-06,Ioannis Papapetrou,5,0,0,0,0,0
Nike Book 1,Nike Book 1 Python,2025-03-06,Cedi Osman,21,9,1,0,0,0
Nike Book 1,Nike Book 1 Sedona,2025-03-06,Miles McBride,21,0,5,2,1,1
Nike Book 1,Nike Book 1 Sedona,2025-03-06,Mitchell Robinson,13,6,4,0,1,0
Nike Book 1,Nike Book 1 Hike,2025-03-06,Andrew Nembhard,30,15,1,10,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-06,Mouhamed Gueye,22,4,5,0,3,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-06,Nikola Mirotic,17,11,6,2,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-06,Giampaolo Ricci,25,6,3,0,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-06,Franz Wagner,37,18,2,6,2,1
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-06,Cory Joseph,8,0,1,2,0,0
Nike Book 1,Nike Book 1,2025-03-06,Miles Norris,4,0,2,0,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-06,Payton Pritchard,32,19,4,6,2,0
Nike Book 1,Nike Book 1 Black Label,2025-03-05,Elie Okobo,30,12,6,5,1,1
Nike Book 1,Nike Book 1 Sedona,2025-03-05,TJ Shorts,22,19,1,5,1,0
Nike Book 1,Nike Book 1 Sunset,2025-03-05,Nadir Hifi,26,17,3,2,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-03-05,Mikael Jantunen,19,0,0,0,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-05,Ty Jerome,24,12,5,1,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-05,Jusuf Nurkic,11,2,5,0,1,0
Nike Book 1,Nike Book 1 Mowabb,2025-03-05,Damion Baugh,14,4,1,2,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-05,Payton Pritchard,42,43,10,5,0,0
Nike Book 1,Nike Book 1,2025-03-04,Alex Len,4,0,0,0,0,0
Nike Book 1,Nike Book 1,2025-03-04,Devin Booker,40,17,5,8,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-04,Devin Vassell,35,37,11,5,4,1
Nike Book 1,Nike Book 1 Sedona,2025-03-04,Jaylon Tyson,2,2,0,1,0,0
Nike Book 1,Nike Book 1 Sedona,2025-03-04,E.J. Liddell,2,0,0,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-04,Ty Jerome,22,16,3,2,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-04,Franz Wagner,35,28,5,1,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-04,Cory Joseph,26,8,1,5,1,0
Nike Book 1,Nike Book 1,2025-03-04,Andrew Nembhard,34,5,6,6,4,2
Nike Book 1,Nike Book 1 Sedona,2025-03-04,Miles McBride,23,6,4,5,1,0
Nike Book 1,Nike Book 1 Sedona,2025-03-04,Mitchell Robinson,15,7,5,0,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-03-04,Mouhamed Gueye,25,15,5,1,2,1
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-03,Keaton Wallace,2,3,1,1,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-03,Garrison Mathews,13,11,2,1,0,2
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-03,Jusuf Nurkic,14,5,5,2,0,1
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-02,Ty Jerome,35,25,5,6,6,0
Nike Book 1,Nike Book 1,2025-03-02,Andrew Nembhard,37,11,2,4,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-03-02,Franz Wagner,37,25,4,1,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-02,Cory Joseph,10,5,2,0,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-03-02,Anthony Black,14,7,1,2,0,0
Nike Book 1,Nike Book 1,2025-03-02,Devin Booker,34,17,4,5,1,0
Nike Book 1,Nike Book 1 Hike,2025-03-02,Kenrich Williams,10,0,3,1,1,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-03-02,Alex Ducas,1,0,0,0,0,0
Nike Book 1,Nike Book 1 Black Label,2025-03-02,Devin Vassell,32,15,3,5,1,1
Nike Book 1,Nike Book 1 Sedona,2025-03-02,Miles McBride,30,12,2,2,0,0
Nike Book 1,Nike Book 1 Sedona,2025-03-02,Mitchell Robinson,13,2,2,0,0,1
Nike Book 1,Nike Book 1 Black Label,2025-03-01,Devin Vassell,33,20,6,3,1,1
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-28,Khalifa Diop,13,2,7,0,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-28,Tyrique Jones,20,7,9,1,2,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-28,Ioannis Papapetrou,16,1,1,1,0,0
Nike Book 1,Nike Book 1 Python,2025-02-28,Cedi Osman,12,6,2,1,0,0
Nike Book 1,Nike Book 1 Halloween,2025-02-28,Tarik Black,15,6,0,0,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-28,Erkan Yilmaz,2,2,0,1,1,1
Nike Book 1,Nike Book 1 Halloween,2025-02-28,Derek Willis,17,12,4,0,1,0
Nike Book 1,Nike Book 1 Halloween,2025-02-28,Darius Thompson,24,2,3,7,0,2
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-28,Ty Jerome,21,8,4,3,1,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-28,Keaton Wallace,2,3,0,0,0,0
Nike Book 1,Nike Book 1,2025-02-28,Devin Booker,36,17,0,9,1,0
Nike Book 1,Nike Book 1,2025-02-28,Andrew Nembhard,37,9,3,11,1,2
Nike Book 1,Nike Book 1 Haven,2025-02-28,Mouhamed Gueye,9,2,1,0,0,2
Nike Book 1,Nike Book 1 Hike,2025-02-28,Kenrich Williams,18,5,4,5,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-28,Mitchell Robinson,12,6,5,1,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-28,Miles McBride,28,17,4,3,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-27,Nikola Mirotic,28,22,4,2,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-02-27,Giampaolo Ricci,13,3,1,0,1,1
Nike Book 1,Nike Book 1 Halloween,2025-02-27,Dame Sarr,0,0,0,0,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-27,Roman Sorkin,28,21,5,2,0,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-27,Youssoupha Fall,17,0,2,0,0,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-27,TJ Shorts,27,27,3,3,0,0
Nike Book 1,Nike Book 1 Sunset,2025-02-27,Nadir Hifi,18,8,3,0,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-27,Mikael Jantunen,22,9,3,0,0,0
Nike Book 1,Nike Book 1,2025-02-27,Devin Booker,41,36,7,9,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-27,Franz Wagner,38,27,2,4,3,0
Nike Book 1,Nike Book 1 Sedona,2025-02-26,Devin Vassell,23,9,5,3,0,0
Nike Book 1,Nike Book 1 Haven,2025-02-26,Mouhamed Gueye,11,5,1,0,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-26,Miles McBride,17,6,2,1,0,1
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-26,Ben Sheppard,29,4,5,3,0,1
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-26,Andrew Nembhard,27,7,0,3,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-25,KJ Simpson,35,16,6,2,2,0
Nike Book 1,Nike Book 1 Haven,2025-02-25,P.J. Washington,34,0,10,5,1,4
Nike Book 1,Nike Book 1,2025-02-25,Devin Booker,34,28,3,10,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-25,JD Davison,3,0,1,1,1,0
Nike Book 1,Nike Book 1,2025-02-25,Franz Wagner,34,19,5,4,1,1
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-25,Jaylon Tyson,8,4,2,1,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-25,Ty Jerome,21,20,2,2,1,0
Nike Book 1,Nike Book 1 Sedona,2025-02-25,Devin Vassell,32,20,5,3,1,0
Nike Book 1,Nike Book 1 Haven,2025-02-24,Mouhamed Gueye,15,9,3,3,0,1
Nike Book 1,Nike Book 1,2025-02-24,Andrew Nembhard,27,6,2,5,1,0
Nike Book 1,Nike Book 1 Sedona,2025-02-23,Miles McBride,27,2,2,2,1,1
Nike Book 1,Nike Book 1 Haven,2025-02-23,P.J. Washington,28,17,4,3,1,0
Nike Book 1,Nike Book 1,2025-02-23,Ben Sheppard,17,2,4,0,0,0
Nike Book 1,Nike Book 1,2025-02-23,Andrew Nembhard,29,12,5,1,1,0
Nike Book 1,Nike Book 1,2025-02-23,Devin Booker,37,31,4,8,2,1
Nike Book 1,Nike Book 1 Hike,2025-02-23,Kenrich Williams,3,2,0,1,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-23,Devin Vassell,24,5,3,1,1,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-23,Ty Jerome,22,26,5,4,2,0
Nike Book 1,Nike Book 1 Haven,2025-02-23,Mouhamed Gueye,12,2,2,0,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-23,Gary Harris,12,0,2,1,0,0
Nike Book 1,Nike Book 1,2025-02-23,Franz Wagner,30,23,7,5,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-23,Cory Joseph,6,0,0,0,0,0
Nike Book 1,Nike Book 1,2025-02-22,Alex Len,3,0,1,0,0,0
Nike Book 1,Nike Book 1,2025-02-22,Devin Booker,37,29,4,8,2,0
Nike Book 1,Nike Book 1,2025-02-21,Gary Harris,12,7,1,0,1,0
Nike Book 1,Nike Book 1,2025-02-21,Franz Wagner,38,25,6,3,1,2
Nike Book 1,Nike Book 1 Flagstaff,2025-02-21,Max Strus,21,5,2,8,1,0
Nike Book 1,Nike Book 1 Sunset,2025-02-21,Jaylon Tyson,7,4,0,3,1,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-21,Ty Jerome,18,19,3,2,2,0
Nike Book 1,Nike Book 1 Sedona,2025-02-21,Miles McBride,20,5,3,0,0,0
Nike Book 1,Nike Book 1 Hike,2025-02-21,Kenrich Williams,9,6,1,0,0,0
Nike Book 1,Nike Book 1,2025-02-21,Alex Ducas,2,0,0,0,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-21,Devin Vassell,23,6,1,0,1,1
Nike Book 1,Nike Book 1 Haven,2025-02-21,P.J. Washington,36,24,7,3,2,1
Nike Book 1,Nike Book 1 Black Label,2025-02-20,Devin Booker,40,17,2,8,1,1
Nike Book 1,Nike Book 1 Flagstaff,2025-02-20,Devin Vassell,32,13,2,0,3,1
Nike Book 1,Nike Book 1 Haven,2025-02-20,Gary Harris,15,0,2,0,0,1
Nike Book 1,Nike Book 1,2025-02-20,Franz Wagner,33,25,7,5,0,0
Nike Book 1,Nike Book 1 Haven,2025-02-20,Mouhamed Gueye,14,2,2,0,0,1
Nike Book 1,Nike Book 1,2025-02-20,Ben Sheppard,14,7,1,0,0,0
Nike Book 1,Nike Book 1,2025-02-20,Andrew Nembhard,29,11,3,4,2,0
Nike Book 1,Nike Book 1 Sedona,2025-02-20,Miles McBride,42,23,6,3,3,3
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-20,Jaylon Tyson,3,0,0,0,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-20,Max Strus,24,5,2,1,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-20,Ty Jerome,17,6,1,3,1,0
Nike Book 1,Nike Book 1,2025-02-19,Alex Len,10,0,1,0,0,0
Nike Book 1,Nike Book 1 Hike,2025-02-13,Kenrich Williams,19,9,3,1,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-12,Cam Christie,2,5,0,0,0,0
Nike Book 1,Nike Book 1,2025-02-12,Alex Len,21,4,7,2,0,1
Nike Book 1,Nike Book 1 Sunset,2025-02-12,Nick Richards,27,11,13,0,0,2
Nike Book 1,Nike Book 1,2025-02-12,Andrew Nembhard,28,9,3,4,0,0
Nike Book 1,Nike Book 1,2025-02-12,Ben Sheppard,23,4,2,1,2,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-12,Franz Wagner,31,16,7,2,0,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-12,Cory Joseph,2,3,0,0,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-02-12,Devin Vassell,31,8,2,3,2,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-12,Jaylon Tyson,17,8,0,1,0,0
Nike Book 1,Nike Book 1 Flagstaff,2025-02-12,Max Strus,26,14,5,6,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-12,Miles McBride,8,0,0,1,0,0
Nike Book 1,Nike Book 1 Haven,2025-02-12,Mouhamed Gueye,15,2,3,1,1,1
Nike Book 1,Nike Book 1 Hike,2025-02-12,Kenrich Williams,20,14,4,0,0,0
Nike Book 1,Nike Book 1 Sunset,2025-02-11,Nick Richards,16,6,4,1,0,0
Nike Book 1,Nike Book 1 Black Label,2025-02-11,Devin Booker,39,17,2,9,0,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-11,Miles McBride,25,15,3,1,0,0
Nike Book 1,Nike Book 1,2025-02-11,Ben Sheppard,13,12,0,0,1,0
Nike Book 1,Nike Book 1,2025-02-11,Andrew Nembhard,29,8,1,2,3,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-10,Alex Ducas,6,3,2,1,1,0
Nike Book 1,Nike Book 1 Halloween,2025-02-10,Devin Vassell,30,7,3,1,0,0
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-10,Gary Harris,14,0,3,4,1,0
Nike Book 1,Nike Book 1 Rattlesnake,2025-02-10,Franz Wagner,37,37,7,3,2,0
Nike Book 1,Nike Book 1 Haven,2025-02-10,Mouhamed Gueye,14,9,1,2,2,1
Nike Book 1,Nike Book 1 Forrest Gump Cortez,2025-02-10,Jaylon Tyson,13,5,5,1,0,0
Nike Book 1,Nike Book 1 The Nightmare Before Christmas,2025-02-10,Ty Jerome,24,15,2,4,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-10,Josh Minott,4,2,3,1,0,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-10,KJ Simpson,30,9,9,4,1,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-08,Brandon Boston Jr.,14,11,2,0,2,1
Nike Book 1,Nike Book 1 Sunset,2025-02-08,Nick Richards,21,5,9,0,0,1
Nike Book 1,Nike Book 1,2025-02-08,Devin Booker,34,24,7,3,0,0
Nike Book 1,Nike Book 1 Sedona,2025-02-08,Damion Lee,16,11,0,0,0,0
Nike Book 1,Nike Book 1 Sunrise,2025-02-08,Miles McBride,35,8,1,1,4,0
Nike Book 1,Nike Book 1,2025-02-08,Andrew Nembhard,21,2,0,3,1,0
Nike Book 1,Nike Book 1,2025-02-08,Ben Sheppard,27,10,3,1,2,1
